treatment_date,test,is_signed_up,signup_date
2016-04-07,0,0,
2016-04-07,0,1,2016-04-12
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-17
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,1,1,2016-04-12
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,1,2016-04-13
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-19
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,1,1,2016-04-15
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-18
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,1,1,2016-04-18
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-17
2016-04-07,0,0,
2016-04-07,0,1,2016-04-15
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,1,2016-04-15
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,1,2016-04-15
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-14
2016-04-07,1,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,1,2016-04-10
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,1,2016-04-12
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-14
2016-04-07,0,1,2016-04-16
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,1,1,2016-04-11
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,1,2016-04-11
2016-04-07,0,1,2016-04-30
2016-04-07,0,0,
2016-04-07,0,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-12
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-12
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,1,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-19
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,1,2016-04-15
2016-04-07,0,0,
2016-04-07,1,1,2016-04-18
2016-04-07,1,0,
2016-04-07,0,1,2016-04-10
2016-04-07,1,0,
2016-04-07,1,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,1,2016-04-10
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-15
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,1,2016-04-14
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,1,2016-04-15
2016-04-07,0,1,2016-04-12
2016-04-07,0,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-16
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-14
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,1,1,2016-04-16
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,1,2016-04-13
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-15
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,1,2016-04-20
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-16
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-15
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-12
2016-04-07,0,1,2016-04-12
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,1,2016-04-07
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,1,2016-04-11
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-12
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,1,2016-04-19
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,1,2016-04-12
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,1,2016-04-16
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-16
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-15
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,1,2016-04-11
2016-04-07,0,1,2016-04-12
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,1,1,2016-04-20
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-15
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,1,2016-04-22
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,1,2016-04-19
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-12
2016-04-07,0,1,2016-04-14
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,1,2016-04-12
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-15
2016-04-07,0,1,2016-04-12
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,1,2016-04-14
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-12
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-13
2016-04-07,1,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,1,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-12
2016-04-07,0,1,2016-04-12
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-15
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-14
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,1,1,2016-04-14
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,1,2016-04-15
2016-04-07,0,1,2016-04-13
2016-04-07,0,1,2016-04-12
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-12
2016-04-07,1,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,1,2016-04-19
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-20
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,1,2016-04-14
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-16
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-12
2016-04-07,1,0,
2016-04-07,0,1,2016-04-19
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-12
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,1,1,2016-04-08
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,1,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-16
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,1,2016-04-14
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-13
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-11
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-13
2016-04-07,0,1,2016-04-16
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,1,0,
2016-04-07,1,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-09
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-07
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-10
2016-04-07,0,0,
2016-04-07,0,1,2016-04-13
2016-04-07,0,1,2016-04-15
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,0,
2016-04-07,0,1,2016-04-08
2016-04-07,0,0,
2016-04-07,0,0,
